reviewer_id,row_id,case_id,query,candidate_code,candidate_text,relevance,confidence,notes
reviewer_1,eval_candidate_benchmark:E,eval_candidate_benchmark,run_candidate_benchmark selection audit compare folds,E,"## Mechanism ablation

When a generated model claims a physics mechanism helps, compare
`with_mechanism` and `without_mechanism` under the same folds, preprocessing,
features, and budget. Record delta RMSE and delta R2. A marginal change should
not be presented as strong physical validation.

## Evaluation set boundary

The offline Agent regression set measures workflow behavior such as tool
routing and artifact checks. It does not measure a real LLM when the report
records zero real model calls, and it does not establish production accuracy.",,,
reviewer_1,agent_stategraph:A,agent_stategraph,LangGraph domain workflow explicit nodes conditional edges revision cancellation,A,"# Agent Orchestration And Tool Contracts

Scope: current YieldMind StateGraph and Function Calling boundaries.

## Domain StateGraph

The domain workflow uses explicit nodes for preparation, data handling,
requirements, search, candidate generation, model generation, pre-execution,
operation, review, and finish. Conditional edges control bounded revision and
cancellation rather than relying on an unbounded conversational loop.",,,
reviewer_1,agent_stategraph:B,agent_stategraph,LangGraph domain workflow explicit nodes conditional edges revision cancellation,B,"# Yield Data Contract And Leakage Controls

Scope: project constraints from `knowledge/yield_domain.py`,
`knowledge/yield_schema.py`, and the workflow validation code.

## Supported layouts

The Lian-style layout maps `Phi` and `SP_percent` to target `Tau0_Pa`. The
Zhou-style layout maps `phi`, `d_s_um`, and optional `powder` to target
`tau_Pa`. A future industrial layout may include `phi`, `d50`, `sigma_d`,
`Emix`, temperature, and target `yield_stress`.",,,
reviewer_1,agent_stategraph:C,agent_stategraph,LangGraph domain workflow explicit nodes conditional edges revision cancellation,C,"## Offline and live modes

The offline rule planner is deterministic and records zero model calls. Real
Function Calling requires `allow_live_llm=true` and must report actual call
counts separately. Simulated adapters and skipped live tests are not evidence
of real model behavior.

## Retry and termination budgets

Workflow repair, revision, Tool Calling, and anomaly drill-down need explicit
limits. A failed verifier can route to a bounded local repair or replan, while
cancellation routes to a terminal state and should not silently continue work.",,,
reviewer_1,agent_stategraph:D,agent_stategraph,LangGraph domain workflow explicit nodes conditional edges revision cancellation,D,"## Multi-agent roles

The original requirement, search, candidate, model, operation, and review
responsibilities remain distinct even though LangGraph now owns the shared
state and transitions. Multi-agent value comes from role separation and
verification boundaries, not from the number of model calls.

## Tool Registry

The Tool Registry publishes Pydantic JSON schemas and validates arguments
before invoking data profiling, baseline evaluation, candidate benchmarking,
knowledge retrieval, evidence validation, reporting, or sandbox execution.
Unknown tool names and invalid parameters must fail explicitly.",,,
reviewer_1,agent_stategraph:E,agent_stategraph,LangGraph domain workflow explicit nodes conditional edges revision cancellation,E,"# YieldMind Domain Seed

YODEL is a yield-stress mechanism family that relates the static yield stress
of dense suspensions to solid volume fraction, maximum packing density `phi_m`,
and contact-network effects. In this repository it is treated as a candidate
mechanism only when the available columns support packing-style features.

Mechanism ablation is required when a generated model claims that a physics
mechanism improves prediction. The same protocol should compare
`with_mechanism` and `without_mechanism`, record delta RMSE and delta R2, and
avoid presenting marginal gains as strong physical validation.",,,
reviewer_1,mechanism_lian:A,mechanism_lian,Lian Phi SP_percent Tau0_Pa effective packing state,A,"# YieldMind Domain Seed

YODEL is a yield-stress mechanism family that relates the static yield stress
of dense suspensions to solid volume fraction, maximum packing density `phi_m`,
and contact-network effects. In this repository it is treated as a candidate
mechanism only when the available columns support packing-style features.

Mechanism ablation is required when a generated model claims that a physics
mechanism improves prediction. The same protocol should compare
`with_mechanism` and `without_mechanism`, record delta RMSE and delta R2, and
avoid presenting marginal gains as strong physical validation.",,,
reviewer_1,mechanism_lian:B,mechanism_lian,Lian Phi SP_percent Tau0_Pa effective packing state,B,"## Task state

Queued and running tasks are persisted in PostgreSQL in the production path,
while Redis/Celery provides dispatch. Lease and heartbeat fields support
interruption detection and manual recovery. This is not a claim of PostgreSQL
or Redis high availability.",,,
reviewer_1,mechanism_lian:C,mechanism_lian,Lian Phi SP_percent Tau0_Pa effective packing state,C,"# Rheology Mechanism Candidates

Scope: project knowledge derived from `knowledge/yield_domain.py`. These notes
describe candidate mechanisms and implementation constraints. They are not a
claim that any mechanism has already improved a held-out metric.

## YODEL candidate

The repository records YODEL as a candidate family for dense suspension yield
stress. It links solid volume fraction `phi`, a maximum packing state `phi_m`,
and particle contact-network effects. A YODEL-style relation should only be
used when the available columns and units support the mapped variables.",,,
reviewer_1,mechanism_lian:D,mechanism_lian,Lian Phi SP_percent Tau0_Pa effective packing state,D,"## Lian-style packing state

For the temporary Lian layout, the known columns are `Phi`, `SP_percent`, and
the target `Tau0_Pa`. The project notes describe a Lian-style physical layer in
which superplasticizer dosage may control an effective packing state. This is
a candidate relation, not permission to use target-derived hidden columns.

## Hidden physical variables

A physics-informed model may predict a hidden variable such as `phi_m` or
`m1_eff`, then compute yield stress through a constrained physical layer.
Validity diagnostics must verify conditions such as `phi_m > phi`, bounded
`m1_eff`, finite output, and non-negative predicted yield stress.",,,
reviewer_1,mechanism_lian:E,mechanism_lian,Lian Phi SP_percent Tau0_Pa effective packing state,E,"# Yield Data Contract And Leakage Controls

Scope: project constraints from `knowledge/yield_domain.py`,
`knowledge/yield_schema.py`, and the workflow validation code.

## Supported layouts

The Lian-style layout maps `Phi` and `SP_percent` to target `Tau0_Pa`. The
Zhou-style layout maps `phi`, `d_s_um`, and optional `powder` to target
`tau_Pa`. A future industrial layout may include `phi`, `d50`, `sigma_d`,
`Emix`, temperature, and target `yield_stress`.",,,
reviewer_1,evidence_metrics:A,evidence_metrics,Recall at k mean reciprocal rank citation accuracy latency,A,"## Retrieval evaluation

Recall at k measures whether a labeled relevant source appears in the first k
results. Mean reciprocal rank rewards placing the first relevant source near
the top. Citation accuracy at one measures whether the first returned source
matches the labeled source. Latency must be reported with the retrieval mode.",,,
reviewer_1,evidence_metrics:B,evidence_metrics,Recall at k mean reciprocal rank citation accuracy latency,B,"## Mechanism ablation

When a generated model claims a physics mechanism helps, compare
`with_mechanism` and `without_mechanism` under the same folds, preprocessing,
features, and budget. Record delta RMSE and delta R2. A marginal change should
not be presented as strong physical validation.

## Evaluation set boundary

The offline Agent regression set measures workflow behavior such as tool
routing and artifact checks. It does not measure a real LLM when the report
records zero real model calls, and it does not establish production accuracy.",,,
reviewer_1,evidence_metrics:C,evidence_metrics,Recall at k mean reciprocal rank citation accuracy latency,C,"## Cancellation

Long-running OperationAgent subprocesses start in a separate process group.
Cancellation or timeout sends termination to the group and escalates to a kill
signal after a grace period. This covers descendants created by that operation;
ordinary synchronous Python tools still stop only at their supported boundary.

## Secret handling

Tool arguments, results, and event payloads pass through redaction before
sensitive values are persisted. Authorization headers, API keys, passwords,
database URLs, email addresses, and phone-like values are covered by the
current redaction checks. Redaction reduces exposure but is not encryption.",,,
reviewer_1,evidence_metrics:D,evidence_metrics,Recall at k mean reciprocal rank citation accuracy latency,D,"# YieldMind Domain Seed

YODEL is a yield-stress mechanism family that relates the static yield stress
of dense suspensions to solid volume fraction, maximum packing density `phi_m`,
and contact-network effects. In this repository it is treated as a candidate
mechanism only when the available columns support packing-style features.

Mechanism ablation is required when a generated model claims that a physics
mechanism improves prediction. The same protocol should compare
`with_mechanism` and `without_mechanism`, record delta RMSE and delta R2, and
avoid presenting marginal gains as strong physical validation.",,,
reviewer_1,evidence_metrics:E,evidence_metrics,Recall at k mean reciprocal rank citation accuracy latency,E,"# Evidence And Index Governance

Scope: evidence rules implemented by the YieldMind knowledge and safety tools.

## Stable evidence identity

Each indexed chunk has a stable `chunk_id`, `text_hash`, `document_id`,
`document_version`, and `index_version`. Reports should retain these fields
together with the source path so a cited passage can be checked later.

## Traceability versus semantic support

A valid chunk ID proves that an indexed chunk exists and matches its stored
hash. It does not prove that the chunk semantically supports the generated
claim. Citation accuracy therefore needs labeled relevance checks or human
review in addition to identifier validation.",,,
reviewer_1,mechanism_claim_boundary:A,mechanism_claim_boundary,一个看起来合理的物理公式是否足以证明模型预测有提升,A,"YieldMind keeps external evidence separate from generated claims. A report that
uses a mechanism should cite concrete knowledge chunks, source paths, document
versions, and index versions. A chunk ID proves traceability, not semantic
truth; whether the text truly supports a claim still needs a labeled check or
human review.",,,
reviewer_1,mechanism_claim_boundary:B,mechanism_claim_boundary,一个看起来合理的物理公式是否足以证明模型预测有提升,B,"# Rheology Mechanism Candidates

Scope: project knowledge derived from `knowledge/yield_domain.py`. These notes
describe candidate mechanisms and implementation constraints. They are not a
claim that any mechanism has already improved a held-out metric.

## YODEL candidate

The repository records YODEL as a candidate family for dense suspension yield
stress. It links solid volume fraction `phi`, a maximum packing state `phi_m`,
and particle contact-network effects. A YODEL-style relation should only be
used when the available columns and units support the mapped variables.",,,
reviewer_1,mechanism_claim_boundary:C,mechanism_claim_boundary,一个看起来合理的物理公式是否足以证明模型预测有提升,C,"## Lian-style packing state

For the temporary Lian layout, the known columns are `Phi`, `SP_percent`, and
the target `Tau0_Pa`. The project notes describe a Lian-style physical layer in
which superplasticizer dosage may control an effective packing state. This is
a candidate relation, not permission to use target-derived hidden columns.

## Hidden physical variables

A physics-informed model may predict a hidden variable such as `phi_m` or
`m1_eff`, then compute yield stress through a constrained physical layer.
Validity diagnostics must verify conditions such as `phi_m > phi`, bounded
`m1_eff`, finite output, and non-negative predicted yield stress.",,,
reviewer_1,mechanism_claim_boundary:D,mechanism_claim_boundary,一个看起来合理的物理公式是否足以证明模型预测有提升,D,"# YieldMind Domain Seed

YODEL is a yield-stress mechanism family that relates the static yield stress
of dense suspensions to solid volume fraction, maximum packing density `phi_m`,
and contact-network effects. In this repository it is treated as a candidate
mechanism only when the available columns support packing-style features.

Mechanism ablation is required when a generated model claims that a physics
mechanism improves prediction. The same protocol should compare
`with_mechanism` and `without_mechanism`, record delta RMSE and delta R2, and
avoid presenting marginal gains as strong physical validation.",,,
reviewer_1,mechanism_claim_boundary:E,mechanism_claim_boundary,一个看起来合理的物理公式是否足以证明模型预测有提升,E,"## Alternative rheology families

Bingham, Herschel-Bulkley, Casson, DLVO-inspired relations, and thixotropic
structural kinetics are search directions rather than mandatory choices. The
generated model must document the exact equation, source, column mapping, and
reason for use, or explicitly state that no mechanism was used.

## Mechanism evidence boundary

A mechanism name or plausible formula does not establish predictive benefit.
The claim requires a controlled ablation under the same data split and
preprocessing protocol. Physical plausibility and held-out predictive quality
are separate acceptance dimensions.",,,
reviewer_1,agent_tool_registry:A,agent_tool_registry,Tool Registry Pydantic schema invalid parameters unknown tools,A,"## Units and schema checks

Column aliases alone are insufficient. A run should preserve the target unit,
check numeric coercion, report missingness, and reject an unsupported schema
instead of silently guessing the target. Yield-stress predictions are expected
to be finite and non-negative.

## Distribution shift

Random folds do not represent every deployment scenario. When batches,
formulations, powder types, or acquisition periods exist, grouped or temporal
holdouts should be considered. A model can score well under random splits and
still fail on a new formulation domain.",,,
reviewer_1,agent_tool_registry:B,agent_tool_registry,Tool Registry Pydantic schema invalid parameters unknown tools,B,"## Fixed baseline

`run_fixed_baseline_eval` provides a deterministic reference path over the
normalized yield schema. It is an engineering baseline, not an Agent-generated
model and not a substitute for an external holdout.

## Candidate benchmark

`run_candidate_benchmark` evaluates candidate strategies with the repository's
benchmark implementation and records a selection audit. Candidate selection
must compare like-for-like folds and cannot rely only on a generated rationale.",,,
reviewer_1,agent_tool_registry:C,agent_tool_registry,Tool Registry Pydantic schema invalid parameters unknown tools,C,"## Multi-agent roles

The original requirement, search, candidate, model, operation, and review
responsibilities remain distinct even though LangGraph now owns the shared
state and transitions. Multi-agent value comes from role separation and
verification boundaries, not from the number of model calls.

## Tool Registry

The Tool Registry publishes Pydantic JSON schemas and validates arguments
before invoking data profiling, baseline evaluation, candidate benchmarking,
knowledge retrieval, evidence validation, reporting, or sandbox execution.
Unknown tool names and invalid parameters must fail explicitly.",,,
reviewer_1,agent_tool_registry:D,agent_tool_registry,Tool Registry Pydantic schema invalid parameters unknown tools,D,"# Evidence And Index Governance

Scope: evidence rules implemented by the YieldMind knowledge and safety tools.

## Stable evidence identity

Each indexed chunk has a stable `chunk_id`, `text_hash`, `document_id`,
`document_version`, and `index_version`. Reports should retain these fields
together with the source path so a cited passage can be checked later.

## Traceability versus semantic support

A valid chunk ID proves that an indexed chunk exists and matches its stored
hash. It does not prove that the chunk semantically supports the generated
claim. Citation accuracy therefore needs labeled relevance checks or human
review in addition to identifier validation.",,,
reviewer_1,agent_tool_registry:E,agent_tool_registry,Tool Registry Pydantic schema invalid parameters unknown tools,E,"# Agent Orchestration And Tool Contracts

Scope: current YieldMind StateGraph and Function Calling boundaries.

## Domain StateGraph

The domain workflow uses explicit nodes for preparation, data handling,
requirements, search, candidate generation, model generation, pre-execution,
operation, review, and finish. Conditional edges control bounded revision and
cancellation rather than relying on an unbounded conversational loop.",,,
reviewer_1,data_distribution_shift:A,data_distribution_shift,新配方和不同生产批次上线前应该怎样设计留出验证以检查分布漂移,A,"# YieldMind Domain Seed

YODEL is a yield-stress mechanism family that relates the static yield stress
of dense suspensions to solid volume fraction, maximum packing density `phi_m`,
and contact-network effects. In this repository it is treated as a candidate
mechanism only when the available columns support packing-style features.

Mechanism ablation is required when a generated model claims that a physics
mechanism improves prediction. The same protocol should compare
`with_mechanism` and `without_mechanism`, record delta RMSE and delta R2, and
avoid presenting marginal gains as strong physical validation.",,,
reviewer_1,data_distribution_shift:B,data_distribution_shift,新配方和不同生产批次上线前应该怎样设计留出验证以检查分布漂移,B,"## Lian-style packing state

For the temporary Lian layout, the known columns are `Phi`, `SP_percent`, and
the target `Tau0_Pa`. The project notes describe a Lian-style physical layer in
which superplasticizer dosage may control an effective packing state. This is
a candidate relation, not permission to use target-derived hidden columns.

## Hidden physical variables

A physics-informed model may predict a hidden variable such as `phi_m` or
`m1_eff`, then compute yield stress through a constrained physical layer.
Validity diagnostics must verify conditions such as `phi_m > phi`, bounded
`m1_eff`, finite output, and non-negative predicted yield stress.",,,
reviewer_1,data_distribution_shift:C,data_distribution_shift,新配方和不同生产批次上线前应该怎样设计留出验证以检查分布漂移,C,"YieldMind keeps external evidence separate from generated claims. A report that
uses a mechanism should cite concrete knowledge chunks, source paths, document
versions, and index versions. A chunk ID proves traceability, not semantic
truth; whether the text truly supports a claim still needs a labeled check or
human review.",,,
reviewer_1,data_distribution_shift:D,data_distribution_shift,新配方和不同生产批次上线前应该怎样设计留出验证以检查分布漂移,D,"# Yield Data Contract And Leakage Controls

Scope: project constraints from `knowledge/yield_domain.py`,
`knowledge/yield_schema.py`, and the workflow validation code.

## Supported layouts

The Lian-style layout maps `Phi` and `SP_percent` to target `Tau0_Pa`. The
Zhou-style layout maps `phi`, `d_s_um`, and optional `powder` to target
`tau_Pa`. A future industrial layout may include `phi`, `d50`, `sigma_d`,
`Emix`, temperature, and target `yield_stress`.",,,
reviewer_1,data_distribution_shift:E,data_distribution_shift,新配方和不同生产批次上线前应该怎样设计留出验证以检查分布漂移,E,"## Units and schema checks

Column aliases alone are insufficient. A run should preserve the target unit,
check numeric coercion, report missingness, and reject an unsupported schema
instead of silently guessing the target. Yield-stress predictions are expected
to be finite and non-negative.

## Distribution shift

Random folds do not represent every deployment scenario. When batches,
formulations, powder types, or acquisition periods exist, grouped or temporal
holdouts should be considered. A model can score well under random splits and
still fail on a new formulation domain.",,,
reviewer_1,agent_offline_live:A,agent_offline_live,offline rule planner real Function Calling allow_live_llm model counts,A,"# Agent Orchestration And Tool Contracts

Scope: current YieldMind StateGraph and Function Calling boundaries.

## Domain StateGraph

The domain workflow uses explicit nodes for preparation, data handling,
requirements, search, candidate generation, model generation, pre-execution,
operation, review, and finish. Conditional edges control bounded revision and
cancellation rather than relying on an unbounded conversational loop.",,,
reviewer_1,agent_offline_live:B,agent_offline_live,offline rule planner real Function Calling allow_live_llm model counts,B,"## Multi-agent roles

The original requirement, search, candidate, model, operation, and review
responsibilities remain distinct even though LangGraph now owns the shared
state and transitions. Multi-agent value comes from role separation and
verification boundaries, not from the number of model calls.

## Tool Registry

The Tool Registry publishes Pydantic JSON schemas and validates arguments
before invoking data profiling, baseline evaluation, candidate benchmarking,
knowledge retrieval, evidence validation, reporting, or sandbox execution.
Unknown tool names and invalid parameters must fail explicitly.",,,
reviewer_1,agent_offline_live:C,agent_offline_live,offline rule planner real Function Calling allow_live_llm model counts,C,"## Fixed baseline

`run_fixed_baseline_eval` provides a deterministic reference path over the
normalized yield schema. It is an engineering baseline, not an Agent-generated
model and not a substitute for an external holdout.

## Candidate benchmark

`run_candidate_benchmark` evaluates candidate strategies with the repository's
benchmark implementation and records a selection audit. Candidate selection
must compare like-for-like folds and cannot rely only on a generated rationale.",,,
reviewer_1,agent_offline_live:D,agent_offline_live,offline rule planner real Function Calling allow_live_llm model counts,D,"## Offline and live modes

The offline rule planner is deterministic and records zero model calls. Real
Function Calling requires `allow_live_llm=true` and must report actual call
counts separately. Simulated adapters and skipped live tests are not evidence
of real model behavior.

## Retry and termination budgets

Workflow repair, revision, Tool Calling, and anomaly drill-down need explicit
limits. A failed verifier can route to a bounded local repair or replan, while
cancellation routes to a terminal state and should not silently continue work.",,,
reviewer_1,agent_offline_live:E,agent_offline_live,offline rule planner real Function Calling allow_live_llm model counts,E,"## Mechanism ablation

When a generated model claims a physics mechanism helps, compare
`with_mechanism` and `without_mechanism` under the same folds, preprocessing,
features, and budget. Record delta RMSE and delta R2. A marginal change should
not be presented as strong physical validation.

## Evaluation set boundary

The offline Agent regression set measures workflow behavior such as tool
routing and artifact checks. It does not measure a real LLM when the report
records zero real model calls, and it does not establish production accuracy.",,,
